ID	QMARKS	PERIOD	APOSTRO	COLON	QUOTE	QMARK	SEMIC	COMMA	EXCLAM	PARENTH	ALLPCT	DASH	OTHERP	
3421	0.0000	6.8966	0.0000	0.0000	0.0000	0.0000	0.0000	0.8621	0.0000	1.7241	11.2069	0.0000	1.7241	
1450	0.0000	6.1728	2.4691	0.0000	2.4691	0.0000	0.0000	1.2346	0.0000	0.0000	14.8148	0.0000	2.4691	
3441	33.3333	6.7416	1.1236	1.1236	2.2472	2.2472	0.0000	5.6180	0.0000	0.0000	19.1011	0.0000	0.0000	
1240	0.0000	4.9587	0.0000	0.0000	0.0000	0.0000	0.8264	3.3058	0.0000	0.0000	13.2231	1.6529	2.4793	
4011	0.0000	6.3291	1.2658	0.0000	2.5316	0.0000	0.0000	3.7975	0.0000	0.0000	16.4557	0.0000	2.5316	
1280	16.6667	3.3058	2.4793	0.0000	0.0000	0.8264	0.0000	4.1322	0.0000	0.0000	14.0496	0.8264	2.4793	
4141	0.0000	5.1095	0.0000	0.7299	1.4599	0.0000	0.0000	2.1898	0.0000	0.7299	16.0584	2.9197	2.9197	
1200	0.0000	4.5455	0.9091	0.0000	5.4545	0.0000	0.0000	2.7273	0.0000	0.0000	20.9091	1.8182	5.4545	
1250	0.0000	3.2258	1.6129	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.6774	3.2258	1.6129	
4381	0.0000	1.6393	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.4754	0.0000	9.8361	
4541	40.0000	8.1481	0.0000	2.2222	0.0000	1.4815	0.0000	8.1481	0.0000	0.7407	30.3704	0.7407	8.8889	
1260	0.0000	2.8986	2.8986	0.0000	2.8986	0.0000	1.4493	2.8986	0.0000	0.0000	14.4928	0.0000	1.4493	
4611	0.0000	5.0725	2.1739	0.0000	2.1739	0.0000	0.0000	0.7246	0.0000	1.0870	18.4783	0.3623	6.8841	
1270	0.0000	4.0816	1.0204	0.0000	2.0408	0.0000	0.0000	1.0204	0.0000	1.0204	12.2449	0.0000	3.0612	
1300	0.0000	5.9140	4.8387	0.0000	8.6022	0.0000	0.0000	7.5269	0.0000	2.1505	37.6344	0.5376	8.0645	
1700	0.0000	5.7143	0.0000	0.0000	5.7143	0.0000	0.0000	8.5714	0.0000	2.8571	31.4286	0.0000	8.5714	
4631	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	14.0000	0.0000	2.0000	
5171	0.0000	4.2553	0.0000	0.0000	4.2553	0.0000	0.0000	3.1915	0.0000	0.0000	17.0213	1.0638	4.2553	
5231	0.0000	3.9711	2.8881	0.3610	4.3321	0.0000	0.0000	6.1372	0.0000	0.7220	20.9386	1.4440	1.0830	
1490	0.0000	4.2553	0.0000	0.0000	0.0000	0.0000	0.0000	7.4468	0.0000	0.0000	12.7660	0.0000	1.0638	
1500	13.3333	8.0214	1.6043	0.5348	1.0695	1.0695	0.0000	5.8824	0.0000	0.0000	26.7380	0.5348	8.0214	
1580	0.0000	2.8986	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.1449	4.3478	2.8986	
1680	0.0000	5.4054	0.0000	0.0000	5.4054	0.0000	0.0000	0.0000	0.0000	0.0000	13.5135	0.0000	2.7027	
1860	0.0000	4.4944	4.4944	0.0000	0.0000	0.0000	0.0000	8.9888	0.0000	0.0000	17.9775	0.0000	0.0000	
5491	0.0000	4.8991	0.2882	0.0000	0.5764	0.2882	0.0000	6.3401	0.0000	1.4409	18.4438	0.0000	4.6110	
1570	0.0000	6.3063	0.0000	0.0000	0.0000	0.0000	0.0000	1.8018	0.0000	0.9009	13.5135	0.0000	4.5045	
1780	33.3333	6.3830	2.1277	0.0000	0.0000	2.1277	0.0000	8.5106	0.0000	0.0000	21.2766	2.1277	0.0000	
5551	0.0000	5.6604	0.0000	0.0000	0.0000	0.0000	0.0000	5.6604	0.0000	0.0000	16.0377	0.0000	4.7170	
1710	16.6667	4.4944	2.2472	0.0000	2.2472	1.1236	0.0000	8.9888	2.2472	3.3708	38.2022	3.3708	10.1124	
5561	0.0000	4.3956	0.0000	0.0000	0.0000	0.0000	0.0000	4.3956	0.0000	0.0000	9.8901	0.0000	1.0989	
1770	0.0000	15.3846	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.3846	0.0000	0.0000	
6141	0.0000	4.2373	1.6949	0.0000	0.0000	0.0000	0.0000	4.2373	0.0000	0.0000	10.1695	0.0000	0.0000	
6511	0.0000	7.5949	1.2658	0.0000	0.0000	0.0000	0.0000	3.7975	0.0000	0.0000	17.7215	5.0633	0.0000	
7061	0.0000	6.7797	10.1695	0.0000	0.0000	0.0000	0.0000	6.7797	0.0000	0.0000	49.1525	13.5593	11.8644	
8331	0.0000	3.9773	1.1364	0.0000	0.0000	0.0000	0.5682	2.2727	0.0000	0.0000	10.7955	1.1364	1.7045	
12971	0.0000	2.8169	5.6338	0.0000	1.4085	0.0000	0.0000	5.6338	0.0000	1.4085	19.0141	0.7042	1.4085	
9501	0.0000	2.5641	2.5641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2821	7.6923	0.0000	1.2821	
9721	0.0000	9.0909	9.0909	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.5455	36.3636	0.0000	13.6364	
3530	0.0000	8.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.3333	0.0000	0.0000	
3580	0.0000	9.0909	9.0909	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.1818	0.0000	0.0000	
14991	66.6667	3.4483	6.8966	0.0000	0.0000	6.8966	0.0000	0.0000	0.0000	0.0000	20.6897	0.0000	3.4483	
15141	0.0000	8.0000	4.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	16.0000	0.0000	0.0000	
15281	0.0000	6.0606	0.0000	0.0000	0.0000	0.0000	0.0000	3.0303	0.0000	0.0000	15.1515	0.0000	6.0606	
15711	0.0000	2.7027	2.7027	2.7027	0.0000	0.0000	0.0000	0.0000	2.7027	0.0000	13.5135	0.0000	2.7027	
15861	0.0000	5.1724	0.0000	0.0000	0.0000	0.0000	0.0000	3.4483	0.0000	1.7241	12.0690	0.0000	1.7241	
16301	50.0000	0.0000	0.0000	0.0000	0.0000	4.1667	0.0000	0.0000	0.0000	0.0000	4.1667	0.0000	0.0000	
6750	0.0000	16.6667	0.0000	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	0.0000	33.3333	0.0000	0.0000	
19371	33.3333	10.4167	0.0000	7.2917	2.0833	1.0417	1.0417	4.1667	0.0000	1.0417	30.2083	2.0833	1.0417	
19391	0.0000	8.9552	0.0000	0.0000	0.0000	0.0000	0.0000	4.4776	0.0000	1.4925	17.9104	0.0000	2.9851	
511	0.0000	4.4118	2.9412	0.0000	0.0000	0.0000	1.4706	1.4706	0.0000	0.0000	13.2353	0.0000	2.9412	
571	0.0000	6.1224	4.0816	0.0000	0.0000	0.0000	0.0000	2.0408	2.0408	2.0408	18.3673	0.0000	2.0408	
2421	0.0000	8.3333	0.0000	0.0000	0.0000	0.0000	0.0000	2.7778	0.0000	0.0000	19.4444	2.7778	5.5556	
6261	0.0000	6.5217	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.5217	0.0000	0.0000	
12031	0.0000	8.1395	0.0000	2.3256	16.2791	0.0000	0.0000	3.4884	0.0000	0.0000	39.5349	3.4884	5.8140	
13001	0.0000	12.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	4.1667	
18151	33.3333	5.5556	0.0000	0.0000	11.1111	2.7778	0.0000	2.7778	0.0000	0.0000	25.0000	2.7778	0.0000	
18241	0.0000	3.2258	0.0000	0.0000	0.0000	0.0000	0.0000	5.3763	0.0000	0.0000	8.6022	0.0000	0.0000	
19321	0.0000	13.6612	0.0000	1.0929	0.5464	0.0000	0.0000	6.0109	0.0000	1.0929	51.3661	27.3224	1.6393	
19381	0.0000	7.3733	0.0000	2.3041	1.8433	0.0000	0.0000	4.1475	0.0000	2.3041	41.9355	5.9908	17.9724	
7410	0.0000	5.7143	1.4286	0.0000	2.8571	0.0000	0.0000	5.7143	0.0000	1.4286	22.8571	0.0000	5.7143	
17351	0.0000	8.0645	3.2258	0.0000	0.0000	0.0000	0.0000	1.6129	0.0000	1.6129	16.1290	0.0000	1.6129	
17811	0.0000	17.6471	5.8824	0.0000	0.0000	0.0000	0.0000	5.8824	0.0000	0.0000	29.4118	0.0000	0.0000	
20771	0.0000	4.1667	4.1667	0.5208	0.0000	0.0000	0.0000	3.1250	0.5208	1.0417	15.6250	0.5208	1.5625	
3191	0.0000	14.6341	4.8780	0.0000	0.0000	0.0000	0.0000	2.4390	0.0000	0.0000	21.9512	0.0000	0.0000	
9401	0.0000	35.7143	0.0000	7.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	128.5714	35.7143	50.0000	
9631	0.0000	4.7619	9.5238	0.0000	0.0000	0.0000	0.0000	9.5238	4.7619	0.0000	33.3333	0.0000	4.7619	
9771	0.0000	7.6923	1.9231	0.0000	3.8462	0.0000	0.0000	1.9231	1.9231	0.9615	20.1923	0.9615	0.9615	
9791	0.0000	10.5263	0.0000	0.0000	0.0000	0.0000	0.0000	5.2632	0.0000	0.0000	15.7895	0.0000	0.0000	
3900	20.0000	4.9020	2.9412	0.0000	1.9608	0.9804	0.0000	2.9412	0.0000	0.0000	16.6667	1.9608	0.9804	
14941	33.3333	3.9326	1.1236	0.0000	0.0000	1.1236	0.0000	5.0562	0.0000	0.5618	17.4157	3.9326	1.6854	
15061	0.0000	4.3344	3.7152	0.6192	2.4768	0.3096	0.0000	5.5728	0.3096	1.2384	20.4334	0.0000	1.8576	
15071	0.0000	7.5704	0.8803	0.5282	0.3521	0.0000	0.0000	3.5211	0.0000	1.2324	21.8310	0.5282	7.2183	
15081	28.5714	3.1469	1.0490	0.3497	0.0000	1.7483	0.0000	4.1958	0.6993	0.6993	17.4825	3.1469	2.4476	
19361	33.3333	5.7692	7.6923	0.0000	0.0000	1.9231	0.0000	3.8462	0.0000	1.9231	25.0000	0.0000	3.8462	
461	0.0000	2.0833	0.0000	0.0000	0.0000	0.0000	0.0000	4.1667	0.0000	0.0000	6.2500	0.0000	0.0000	
491	0.0000	16.6667	0.0000	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	0.0000	50.0000	0.0000	16.6667	
781	0.0000	9.5238	4.7619	14.2857	0.0000	0.0000	0.0000	0.0000	4.7619	0.0000	57.1429	0.0000	23.8095	
6211	14.2857	4.3478	2.6087	0.0000	0.0000	0.8696	0.0000	6.0870	0.0000	0.0000	15.6522	0.8696	0.8696	
6601	0.0000	9.5238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.2857	0.0000	4.7619	
6641	0.0000	6.6667	2.2222	4.4444	0.0000	0.0000	0.0000	0.0000	2.2222	0.0000	40.0000	6.6667	17.7778	
7001	0.0000	6.8966	6.8966	0.0000	0.0000	0.0000	0.0000	6.8966	0.0000	0.0000	20.6897	0.0000	0.0000	
2060	0.0000	9.4118	1.1765	5.8824	0.0000	0.0000	0.0000	2.3529	0.0000	0.0000	37.6471	1.1765	17.6471	
2260	0.0000	9.0909	0.0000	0.0000	0.0000	0.0000	0.0000	5.4545	0.0000	0.0000	18.1818	0.0000	3.6364	
7421	0.0000	5.1724	0.0000	0.0000	0.0000	0.0000	0.0000	5.1724	0.0000	1.7241	20.6897	0.0000	8.6207	
2280	0.0000	3.8462	2.3077	1.5385	1.5385	0.0000	0.0000	6.1538	0.7692	0.7692	27.6923	1.5385	9.2308	
7741	0.0000	3.3333	5.5556	0.0000	0.0000	0.0000	0.0000	2.2222	2.2222	0.0000	16.6667	2.2222	1.1111	
8841	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13491	0.0000	7.6923	2.5641	0.0000	0.0000	0.0000	0.0000	7.6923	0.0000	0.0000	30.7692	10.2564	2.5641	
13691	0.0000	6.4286	0.7143	1.4286	1.4286	0.0000	0.0000	5.0000	0.0000	0.0000	19.2857	0.0000	4.2857	
14001	0.0000	5.2632	4.2105	3.1579	0.0000	0.0000	0.0000	5.2632	1.0526	1.0526	35.7895	3.1579	12.6316	
16701	0.0000	3.9062	5.4688	0.0000	1.5625	0.0000	0.0000	11.7188	0.0000	0.7812	25.0000	0.0000	1.5625	
7150	0.0000	16.5049	0.0000	4.8544	0.0000	0.0000	0.0000	5.8252	0.0000	0.9709	64.0777	9.7087	26.2136	
17121	0.0000	4.3860	0.0000	0.0000	1.7544	0.0000	0.0000	1.7544	1.7544	0.8772	13.1579	0.8772	1.7544	
7340	0.0000	13.3333	6.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	
17681	0.0000	9.0909	1.2987	3.8961	0.0000	0.0000	0.0000	2.5974	0.0000	0.0000	32.4675	2.5974	12.9870	
19231	0.0000	6.7961	5.3398	0.0000	0.0000	0.0000	0.0000	0.9709	0.0000	1.4563	18.4466	0.9709	2.9126	
19301	0.0000	10.7143	3.5714	3.5714	0.0000	0.0000	0.0000	0.0000	3.5714	0.0000	50.0000	14.2857	14.2857	
12011	22.2222	4.1958	2.7972	0.0000	1.3986	2.0979	0.6993	4.1958	0.0000	1.3986	18.1818	0.0000	1.3986	
12051	0.0000	12.5000	25.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	37.5000	0.0000	0.0000	
13351	0.0000	3.5088	1.7544	0.0000	0.0000	0.0000	0.0000	3.5088	0.0000	0.0000	12.2807	3.5088	0.0000	
17341	28.5714	3.6364	1.8182	0.9091	0.0000	1.8182	0.0000	3.6364	0.0000	4.5455	27.2727	0.0000	10.9091	
2921	100.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	4.0000	
3271	0.0000	6.2500	12.5000	0.0000	0.0000	0.0000	0.0000	6.2500	0.0000	3.1250	37.5000	0.0000	9.3750	
9351	66.6667	4.1667	2.0833	0.0000	16.6667	4.1667	0.0000	6.2500	0.0000	0.0000	39.5833	2.0833	4.1667	
9361	0.0000	4.5455	3.4091	0.0000	4.5455	0.0000	0.0000	3.4091	0.0000	2.2727	31.8182	6.8182	6.8182	
9391	0.0000	4.4444	4.4444	0.0000	0.0000	0.0000	0.0000	2.2222	4.4444	0.0000	22.2222	0.0000	6.6667	
9441	0.0000	6.8182	4.5455	0.0000	0.0000	0.0000	0.0000	6.8182	0.0000	0.0000	27.2727	0.0000	9.0909	
9451	0.0000	6.8182	2.2727	0.0000	4.5455	0.0000	0.0000	6.8182	0.0000	2.2727	31.8182	0.0000	9.0909	
14881	20.0000	5.6338	4.2254	0.0000	0.0000	1.4085	0.0000	1.4085	0.0000	0.0000	14.0845	1.4085	0.0000	
14891	60.0000	8.6207	1.7241	1.7241	3.4483	5.1724	0.0000	1.7241	0.0000	0.0000	29.3103	0.0000	6.8966	
14901	0.0000	6.2500	6.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.7500	0.0000	6.2500	
6160	0.0000	7.5000	2.5000	0.0000	5.0000	0.0000	0.0000	5.0000	0.0000	0.0000	20.0000	0.0000	0.0000	
15241	0.0000	7.3394	0.0000	0.0000	1.8349	0.0000	0.0000	0.9174	0.0000	0.0000	11.0092	0.9174	0.0000	
19211	4.7619	3.5714	2.4436	0.1880	0.3759	0.3759	0.0000	1.5038	0.0000	1.8797	16.1654	2.8195	3.0075	
19291	18.1818	4.9906	0.5650	0.3766	1.3183	0.1883	0.0000	2.9190	0.0000	0.3766	20.6215	1.6949	8.1921	
7350	4.1667	6.9444	2.3810	0.9921	0.7937	0.3968	0.0000	1.3889	0.0000	2.7778	26.1905	2.3810	8.1349	
421	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.3708	0.0000	3.3708	
791	0.0000	13.6364	4.5455	13.6364	0.0000	0.0000	0.0000	0.0000	4.5455	0.0000	59.0909	0.0000	22.7273	
2781	0.0000	0.0000	15.3846	2.5641	0.0000	2.5641	0.0000	5.1282	0.0000	0.0000	28.2051	0.0000	2.5641	
690	0.0000	20.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	
720	12.5000	6.6667	4.6667	0.0000	0.0000	0.6667	0.0000	0.6667	0.0000	0.0000	17.3333	2.0000	2.6667	
850	0.0000	5.8201	0.0000	0.5291	0.0000	0.5291	0.0000	4.2328	0.0000	1.0582	16.4021	0.0000	4.2328	
920	0.0000	8.6957	5.7971	0.0000	0.0000	0.0000	0.0000	8.6957	0.0000	0.0000	30.4348	2.8986	4.3478	
930	0.0000	2.2727	0.0000	0.0000	0.0000	0.0000	0.0000	2.2727	0.0000	0.4545	7.2727	0.0000	2.2727	
3101	25.0000	4.8193	1.2048	0.0000	0.0000	1.2048	0.0000	3.6145	0.0000	1.2048	22.8916	6.0241	4.8193	
3151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.5455	0.0000	0.0000	4.5455	0.0000	0.0000	
8291	100.0000	0.0000	0.0000	0.0000	0.0000	7.1429	0.0000	0.0000	0.0000	0.0000	14.2857	0.0000	7.1429	
8391	0.0000	7.3684	2.1053	0.0000	4.2105	0.0000	0.0000	3.1579	2.1053	0.0000	26.3158	0.0000	7.3684	
3670	0.0000	0.0000	5.5556	0.0000	11.1111	0.0000	0.0000	11.1111	0.0000	0.0000	44.4444	0.0000	16.6667	
6051	33.3333	5.7692	0.0000	0.0000	1.9231	2.8846	0.0000	6.7308	0.0000	0.0000	18.2692	0.0000	0.9615	
6111	100.0000	1.4286	0.0000	0.7143	0.0000	1.4286	0.0000	0.0000	0.0000	2.1429	25.0000	7.8571	11.4286	
6491	0.0000	2.7027	0.0000	0.0000	0.0000	0.0000	0.0000	5.4054	0.0000	8.1081	27.0270	2.7027	8.1081	
11981	33.3333	5.1282	5.1282	0.0000	5.1282	2.5641	0.0000	2.5641	0.0000	0.0000	20.5128	0.0000	0.0000	
12001	100.0000	0.0000	0.0000	0.0000	33.3333	8.3333	0.0000	0.0000	0.0000	0.0000	41.6667	0.0000	0.0000	
12281	0.0000	0.0000	0.0000	0.0000	18.1818	0.0000	0.0000	9.0909	0.0000	0.0000	27.2727	0.0000	0.0000	
12881	0.0000	13.5135	5.4054	0.0000	5.4054	2.7027	2.7027	16.2162	0.0000	5.4054	56.7568	2.7027	2.7027	
12911	0.0000	26.7442	1.1628	0.0000	18.6047	0.0000	0.0000	13.9535	0.0000	0.0000	75.5814	0.0000	15.1163	
13101	0.0000	18.0556	0.0000	0.0000	8.3333	0.0000	0.0000	1.3889	0.0000	1.3889	31.9444	0.0000	2.7778	
13211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	0.0000	25.0000	0.0000	0.0000	
17321	0.0000	18.7500	0.0000	6.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	25.0000	
2631	0.0000	4.2169	4.2169	3.6145	1.2048	0.0000	0.0000	4.2169	0.0000	1.2048	23.4940	1.2048	3.6145	
11941	0.0000	21.1921	0.0000	11.2583	0.0000	0.0000	8.6093	2.6490	0.0000	3.3113	63.5762	1.3245	15.2318	
11951	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	20.0000	0.0000	5.0000	
9281	28.5714	22.0339	0.0000	0.0000	13.5593	3.3898	0.0000	5.0847	0.0000	0.0000	52.5424	0.0000	8.4746	
9381	0.0000	7.6923	3.8462	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	34.6154	0.0000	23.0769	
9731	0.0000	14.2857	4.0816	1.3605	0.0000	0.0000	0.0000	4.0816	0.0000	1.3605	38.0952	4.7619	8.1633	
9821	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	
14851	0.0000	8.3333	8.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	0.0000	
15121	0.0000	8.5106	4.2553	4.2553	0.0000	0.0000	0.0000	2.1277	2.1277	4.2553	31.9149	4.2553	2.1277	
6280	0.0000	8.8235	0.0000	2.9412	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.6471	2.9412	2.9412	
6290	0.0000	13.8889	2.7778	2.7778	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	2.7778	2.7778	
15171	33.3333	6.0606	0.0000	0.0000	0.0000	3.0303	0.0000	0.0000	0.0000	0.0000	15.1515	0.0000	6.0606	
19201	0.0000	7.3394	0.0000	0.0000	0.0000	0.0000	0.0000	3.6697	0.0000	1.8349	22.0183	0.0000	9.1743	
19221	0.0000	4.3011	0.0000	0.0000	4.3011	0.0000	0.0000	6.4516	0.0000	0.0000	18.2796	0.0000	3.2258	
7360	8.3333	4.2308	3.8462	0.0000	0.7692	0.3846	0.0000	1.5385	0.0000	0.0000	11.1538	0.3846	0.0000	
7380	20.0000	3.8647	1.4493	0.0000	3.8647	1.4493	0.0000	4.8309	0.0000	1.4493	27.5362	1.9324	8.6957	
7390	14.2857	3.6145	4.8193	0.0000	0.0000	0.6024	0.0000	3.0120	0.0000	0.0000	14.4578	0.0000	2.4096	
7420	0.0000	6.0241	3.6145	0.0000	2.4096	0.0000	0.0000	1.2048	0.0000	2.4096	25.3012	2.4096	7.2289	
7450	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	
19311	0.0000	4.5872	0.0000	0.0000	0.0000	0.0000	0.0000	1.8349	0.0000	0.0000	6.4220	0.0000	0.0000	
19331	100.0000	0.0000	0.0000	0.0000	0.0000	4.1667	0.0000	4.1667	0.0000	0.0000	8.3333	0.0000	0.0000	
19341	0.0000	4.7619	0.0000	0.0000	0.0000	0.0000	0.0000	9.5238	0.0000	0.0000	14.2857	0.0000	0.0000	
19351	50.0000	5.7971	2.8986	0.0000	0.0000	4.3478	0.0000	1.4493	0.0000	0.0000	15.9420	0.0000	1.4493	
19421	0.0000	7.6923	0.0000	0.0000	15.3846	0.0000	0.0000	3.8462	0.0000	0.0000	30.7692	0.0000	3.8462	
19471	0.0000	5.5556	4.7619	0.0000	0.0000	0.0000	0.7937	0.7937	1.5873	0.7937	18.2540	1.5873	2.3810	
19861	33.3333	6.4356	3.4653	0.4950	0.0000	0.4950	0.0000	3.4653	0.4950	0.0000	21.2871	0.4950	5.9406	
7460	0.0000	2.7778	4.1667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.9444	0.0000	0.0000	
381	33.3333	0.0000	4.7619	0.0000	0.0000	61.9048	0.0000	0.0000	9.5238	0.0000	85.7143	4.7619	4.7619	
831	0.0000	13.6364	4.5455	13.6364	0.0000	0.0000	0.0000	0.0000	4.5455	0.0000	59.0909	0.0000	22.7273	
1001	33.3333	3.4483	6.8966	0.0000	0.0000	3.4483	0.0000	10.3448	3.4483	0.0000	31.0345	3.4483	0.0000	
3571	33.3333	0.0000	14.2857	0.0000	0.0000	157.1429	0.0000	28.5714	0.0000	0.0000	214.2857	0.0000	14.2857	
3621	0.0000	0.0000	0.0000	16.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	116.6667	50.0000	50.0000	
7251	25.0000	11.1111	5.5556	5.5556	0.0000	5.5556	0.0000	5.5556	0.0000	0.0000	38.8889	0.0000	5.5556	
5961	75.0000	3.7037	2.4691	2.4691	0.0000	4.9383	0.0000	2.4691	0.0000	0.0000	39.5062	12.3457	11.1111	
5981	0.0000	5.2632	4.2105	0.0000	0.0000	0.0000	0.0000	6.3158	0.0000	0.0000	15.7895	0.0000	0.0000	
1890	0.0000	4.4944	3.3708	0.0000	0.0000	0.0000	0.0000	7.8652	0.0000	0.0000	16.8539	0.0000	1.1236	
6061	0.0000	2.5157	1.8868	0.0000	0.0000	0.0000	0.0000	1.8868	0.0000	1.2579	8.8050	0.0000	1.2579	
6101	11.1111	3.4602	1.3841	0.0000	0.0000	0.3460	0.0000	2.4221	0.0000	3.8062	18.3391	1.7301	5.1903	
6311	0.0000	4.5296	2.7875	0.0000	0.0000	0.0000	0.3484	3.8328	0.0000	1.3937	17.0732	1.3937	2.7875	
6321	0.0000	5.6911	0.4065	0.0000	0.8130	0.0000	0.0000	3.6585	0.4065	0.0000	17.0732	1.2195	4.8780	
7071	0.0000	8.5366	8.5366	0.0000	0.0000	0.0000	0.0000	1.2195	0.0000	0.0000	18.2927	0.0000	0.0000	
7191	0.0000	6.1856	3.0928	0.0000	0.0000	0.0000	0.0000	2.0619	0.0000	3.0928	22.6804	0.0000	8.2474	
7221	12.5000	4.8780	6.5041	0.8130	0.0000	0.8130	0.0000	1.6260	0.0000	0.8130	16.2602	0.0000	0.8130	
7411	0.0000	4.5045	1.8018	1.8018	3.6036	0.0000	0.0000	4.5045	0.0000	0.9009	20.7207	0.0000	3.6036	
8271	0.0000	6.6434	0.0000	0.0000	0.0000	0.0000	0.0000	6.6434	0.0000	1.0490	17.1329	0.6993	2.0979	
11971	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	
17291	0.0000	6.3415	2.4390	1.9512	0.0000	0.0000	0.0000	0.9756	0.0000	0.9756	25.8537	0.0000	13.1707	
17311	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
17331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	33.3333	0.0000	33.3333	0.0000	0.0000	
17431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	50.0000	0.0000	0.0000	
17451	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	0.0000	25.0000	0.0000	0.0000	
17531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	100.0000	0.0000	0.0000	
17551	0.0000	6.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.1111	0.0000	4.4444	
17571	0.0000	4.3478	4.3478	0.0000	0.0000	0.0000	0.0000	1.4493	1.4493	0.0000	11.5942	0.0000	0.0000	
17641	0.0000	4.1667	0.0000	0.0000	0.0000	0.0000	0.0000	2.0833	0.0000	0.0000	6.2500	0.0000	0.0000	
17781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	200.0000	0.0000	250.0000	0.0000	0.0000	
17791	50.0000	0.0000	0.0000	0.0000	0.0000	25.0000	0.0000	25.0000	0.0000	0.0000	50.0000	0.0000	0.0000	
7060	0.0000	9.5238	4.7619	0.0000	9.5238	0.0000	0.0000	0.0000	0.0000	0.0000	33.3333	9.5238	0.0000	
17951	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18311	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30.0000	30.0000	10.0000	80.0000	0.0000	10.0000	
2381	0.0000	4.3771	0.6734	1.0101	0.0000	0.0000	0.0000	2.6936	0.0000	0.0000	13.1313	0.0000	4.3771	
